x,y,label
-33.268090148607875,22.407082283785503,0
-38.20433927349883,-1.3112723134658022,0
-50.74871211215751,15.834225976916724,0
-42.852573756949575,-7.383503173420221,0
-21.901540975231278,-5.36762655303358,0
-24.433300083922756,-10.056017040264443,0
-53.70263033216571,17.508009719235055,0
-21.261825103376864,-11.252922775428464,0
-43.36011770559103,-32.07115125354881,0
-32.97725424263694,-16.130199091634164,0
-8.086518170990006,-2.0309388516254945,0
-23.83393403855369,-10.270599678565079,0
-29.541633076921336,-20.563922144723282,0
-54.4764960694163,-4.2646882515096065,0
-40.41088264874972,-14.459917977224555,0
-41.51817266290841,-10.786774629819336,0
-52.7498437670365,-2.653528037698916,0
-40.756327795759866,-1.5633315432727644,0
-52.945237890211004,-18.0458473808145,0
-42.50703516689141,-18.852872972782105,0
-26.019882476678454,-25.002860584944564,0
-49.63915664139567,-10.662747651094445,0
-36.48145388736736,-9.057776607305273,0
-40.916235869758935,-12.235748777424112,0
-24.172352925303482,-1.885955136686562,0
-29.527219118152924,-26.285751857914622,0
-22.498256810627893,-13.787013617724757,0
-47.58681525635494,2.575901132071009,0
-47.149998574188814,4.344040553313753,0
-32.79848322461005,28.161591499183213,0
-30.65677040890386,4.7698676386364225,0
-33.838383171825846,1.9355178321986544,0
-59.359794666446,28.311550552042355,0
-32.0469745036244,10.721801614918967,0
-40.495681704293105,-8.279231418683787,0
-12.578689937018522,10.443773925303491,0
-27.526772026828823,-25.601858370504683,0
-53.684129245150594,-3.252539202046416,0
-58.77990114518994,22.443962150738653,0
-48.87154031152367,-2.9617820340379524,0
-43.889692549722966,-24.165041450507033,0
-36.74470913938517,-8.789604550070328,0
-41.27240875046478,-18.676822363196283,0
-47.81995103090035,2.4192406357716685,0
-34.254924222911704,-11.01272672365111,0
-40.00828071661814,-9.173179673209678,0
-30.575438804505065,-13.816751581321832,0
-38.47738146360826,33.13573029534435,0
-43.48810487726697,4.975487679190153,0
-43.630882295302754,-3.2902121257345365,0
-39.49345221723323,26.67632170959811,0
-46.54143205268265,5.9128026285649025,0
-46.55831292419666,23.564611962162378,0
-20.95560734959547,-5.66951708772017,0
-46.99606724792649,3.8798097504793554,0
-33.10524873652972,-7.562385493259893,0
-39.43983435346189,38.815995727438946,0
-45.984205230106454,9.407490872920865,0
-9.473717474049318,-18.64467034117484,0
-13.217743672157741,4.869012767811728,0
-36.115942371786716,-27.9256934613702,0
-21.83172152007519,14.163063506731882,0
9.445932143585363,1.0363561222962923,0
27.02277604642398,6.375783387601304,0
-31.57447268888025,-0.6619660485691745,0
-21.078235694704528,-0.5573700111892781,0
-35.90123997912516,-9.813730004284706,0
-31.34693855136304,14.329183868709773,0
-18.60963512506716,-4.009364612438143,0
-36.80959914508645,4.360672375136011,0
-23.494005169614404,-6.200510696692748,0
-1.766734924085488,-26.24773491534291,0
