x,y,label
-1.7132250827747355,-4.6061357174508855,5
-1.7115880656158668,-0.03916473313729877,4
-2.844719226747299,1.7424545666992508,4
0.8920926012809514,-0.18094049315299668,1
-2.1084481488346416,0.29197615510548874,1
6.251870443624788,-0.41431931073422534,1
3.2759581910299787,-0.36022363639312754,1
3.8796422007422193,0.047087265615600706,1
-1.8507063531797774,0.07467764498698916,4
7.131326174224898,3.731106020360722,2
1.8095074696095577,3.7413785782477373,1
2.2954808008701413,-5.332686912230082,0
-1.6761200783064696,-0.8953444880950927,3
-1.5000060922859928,0.12569301018763604,0
0.0752190713020958,-0.09639637691487159,7
6.063094255911891,-2.418159739153257,0
-0.08613447618915297,1.792750941144446,0
-2.4684481646499847,0.13553304371337022,1
-1.46359854481106,-3.42456032548243,4
-2.220576568983406,-0.17833017763682546,0
-3.0540610332234497,0.2708957699987029,2
-3.6169041107626967,-1.9153000105504374,0
-2.6032470842040603,0.819383954716726,0
-0.1596191669844808,-1.7082532792080571,3
-1.8813979576398039,-0.9408365026027057,1
-0.3800118123262543,-1.5349286340943462,1
-1.4925414207231107,1.3593341368449843,4
1.4095164914906033,-0.8870917043146471,4
-1.954841739809154,0.9601031936158045,4
-1.258959373770074,-3.128482598283808,4
2.2902290110675554,3.6236284506447562,1
-2.763595052588712,-2.070885055962552,2
0.08851266699791777,-1.8744011846526871,1
-3.6973059585851713,1.4615385968517332,1
-1.0431211328029386,0.08331359768831631,1
-1.2750315399418906,2.2112149589270285,4
-4.825688407452109,3.5322270183984568,0
-4.573919914762206,-0.5956194806146279,0
-1.7314158805061397,-0.4137969221207453,0
3.7540999894823806,0.4077510373825664,1
-2.9252439450467405,2.655834840597262,0
-1.3220718208297788,1.742954226631893,2
-0.2076603926347218,-2.6705728224897594,1
2.6997275267812264,-2.347350859715662,0
0.04998571186572356,-1.5637364132509677,4
0.8029083562788064,0.0825388997877507,0
-1.1981807340153963,-0.5723711362016339,0
2.394093419812182,-3.177974967005965,0
0.45371105018386926,-1.464418380125515,1
-2.6839425414704583,-2.351451573594859,1
-4.0112708823072065,5.342492423130373,4
3.066776898157284,2.60752006276104,2
-2.6728834493988334,0.22389077773589902,0
-0.22736843748767793,-0.7324392227765235,1
0.11187992156642418,0.769306429447189,0
-2.4118806586485495,0.11768156438135997,1
-1.540943908815116,-1.1151471912729845,0
0.46253879487182137,-0.03641263298795175,1
-1.994951766921162,0.9958105088058151,3
-1.9395532572692684,-3.692913695881196,7
1.432451167766927,0.17278104719380025,7
-1.0316158792760397,2.665833833139759,2
-3.751880904837473,0.00043660778952049,2
-2.8596723712264733,-0.43645211978994974,6
6.154275239361575,3.727180010973505,2
2.1640371938745644,-2.860266289175565,0
-2.6720079752408252,0.35367449515161165,1
-3.445211268100497,0.2820392871176889,1
-0.16428214370995892,-0.46734123944506045,2
1.4977662963661809,3.9302513132300634,1
0.3578498587704475,0.16528184516222003,1
-1.9108641987367874,-4.426986408526664,3
2.521513212296372,-6.9009999739636685,1
-3.3535403978445983,0.7239814568152606,1
-0.9356211801181308,0.25525021756525007,1
2.0427425273522917,-0.23561592752341307,1
2.107796818315006,5.098286426742712,1
-3.509073956255155,0.13041302319870518,1
2.5825375343986052,-2.433968897685377,0
5.240602510436357,-0.8634343848711518,2
-1.315484100294421,-0.9213144779762089,0
-2.4382273452384373,9.218814440449192,1
2.1578790560937287,-2.8072134299662683,7
-0.7599242779251367,0.25524531382334914,1
1.1122829669537513,-1.347014178384283,2
0.8718465076734042,0.10639132895823235,5
-0.9872534046995972,-1.7745107725155616,1
4.3305934595768125,4.193893901104557,2
7.545150182774436,1.9019778909822012,1
-3.3654821529185566,0.5664837458330799,0
1.0516438885009045,0.6416507178609865,1
-0.19368908057392867,2.9954222255638716,3
-2.8146988477424157,1.825528938581174,1
-1.5012073593895927,-0.3707144452931305,0
0.5433195409204692,3.5287539648184256,1
-1.259923805760781,1.9266662131284102,1
4.163659146737576,1.6732587289420642,1
-1.7801803037504522,4.495078612945857,1
2.9462615784992705,-0.5803625860433757,0
5.020409584732522,2.914366410845065,4
0.40741917445902853,4.375754068516861,3
-2.1009898060524006,-1.2253231423483502,1
-3.528657731756222,0.7772865511825208,1
-1.4200760050906382,-4.302655436818675,7
0.18118687495307836,-1.5655996858987469,1
-0.26670497004717136,0.43552100506270935,1
-1.8758722335268876,0.952942221362398,1
4.36356204390732,1.245794071185283,1
2.4269858326347475,4.8977081791249635,1
-2.954580684065758,0.09019646255899277,1
0.6463615896242934,-1.2249140144453454,1
-3.0051441609600964,0.5271457470620545,1
-1.2535789842698832,-0.39812573156102044,4
1.9446339798646028,-3.152318228352145,0
-2.393866885770369,2.118565275124813,0
-0.509824388387921,-1.3314506714282077,1
0.794677228171908,-2.2234225787184236,1
1.630681850947107,2.479861061563935,1
-0.5118713447341166,-0.6889385251699575,2
1.5875268569014003,2.8334360385737773,0
-2.455656332467496,-1.1385695942972616,1
0.7638813687663099,0.07882850940135523,2
-0.9662760625928648,-1.804405020008041,4
-2.7690973377124197,0.17491643709143298,1
-2.2215391939003295,-1.2016536873280776,1
